missing-any: 3500  (words: 0 , sentences: 3500 )
⑤ 이 어려움을 극복하기 위해 저는 매일 한국 뉴스를 들으며 발음을 따라 합니다. :: To overcome these difficulties, I listen to Korean news every day and imitate the pronunciation. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
글 구성(7문장): 도입(어려움 있음) → ① 발음 → ② 단어 → 감정(부끄러움) → 노력1(뉴스 섀도잉) → 노력2(단어 정리+대화) → 마무리(다짐). ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
속담은 오린 인생 경협을 통해 얻은 교훈으로서, 그 안에는 한국인의 사고방식과 행동 양식이 담겨 있다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
예를 들어 '가는 말이 고와야 오는 말이 곱다' "말 한마디에 있다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
천 냥 빛도 깊는다! ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
'말이 씨가 된다'와 같은 속담에는 말을 중시하는 한국인의 사고방식이 반영되어 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
한면 발 없는 말이 천 리 간다'는 속담이나 '호랑이도 제 말 하면 온다, '낮말은 새가 듣고 밤말은 쥐가 듣는다'는 속담처럼 말을 할 때는 조심해서 하라는 교훈이 담긴 속담도 많다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
이 밖에 어떤 상황에서든지 말은언제나바르게하고 가려서해야 한다는 의미가 담긴'입은 빠들어져도 말은 바로 해라'. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
'같은 말이라도 아다르고 어 다르다'라는 속담이 있다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
한국에 말과 관련된 속담이 많은 이유가 무엇입니까? ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
말을 조심해서 하라'는 의미가 담긴 속담에는 어떤 것들이 있습니까? ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
여러분 고향에는 말과 관련된 속담으로 무슨 속담이 있습니까? ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
낮말은 새가들고 밤말은 줘가 들어의 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
가는 말이 고와야오는 말이 고운 법이에요 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
본문 ① 속담의 정의 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
속담은 오랜 인생 경험을 통해 얻은 교훈으로서, 그 안에는 한국인의 사고방식과 행동 양식이 담겨 있다. :: As lessons gained through long life experience, proverbs contain Koreans' ways of thinking and patterns of behavior. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
본문 ③ 말을 중시하는 속담 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
본문 ⑤ 말을 중시하는 속담 예 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
예를 들어 '가는 말이 고와야 오는 말이 곱다', '말 한마디에 천 냥 빚도 갚는다', '말이 씨가 된다'와 같은 속담에는 말을 중시하는 한국인의 사고방식이 반영되어 있다. :: For example, proverbs like "If the words you send are kind, the words you receive will be kind," "One word can repay even a thousand-nyang debt," and "Words become seeds" reflect Koreans' value-placing way of thinking about speech. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
본문 ⑥ 말조심 속담 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
한편 '발 없는 말이 천 리 간다'는 속담이나 '호랑이도 제 말 하면 온다', '낮말은 새가 듣고 밤말은 쥐가 듣는다'는 속담처럼 말을 할 때는 조심해서 하라는 교훈이 담긴 속담도 많다. :: On the other hand, there are also many proverbs carrying the lesson to be careful when speaking, like "Words without feet travel a thousand li," "Even a tiger comes when you speak of it," and "Daytime words are heard by birds, nighttime words by mice." :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
본문 ⑦ 바른 말 속담 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
이 밖에 어떤 상황에서든지 말은 언제나 바르게 하고 가려서 해야 한다는 의미가 담긴 '입은 비뚤어져도 말은 바로 해라', '같은 말이라도 아 다르고 어 다르다'라는 속담이 있다. :: Besides these, there are proverbs containing the meaning that in any situation one should always speak rightly and with discretion: "Even if your mouth is crooked, speak straight," and "Even the same words sound different as 'ah' or 'eo'." :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
질문 1 · 한국에 말과 관련된 속담이 많은 이유 :: Q1. Why are there many speech-related proverbs in Korea? :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
한국인들이 전통적으로 말의 가치를 중요하게 여겼기 때문이다. :: Because Koreans have traditionally regarded the value of speech as important. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
💡 근거: 본문 ③④ "말의 가치를 중요하게 여겼다 → 그래서 속담이 특히 많다." ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
질문 2 · '말조심' 의미의 속담 :: Q2. Which proverbs carry the meaning "be careful when speaking"? :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
💡 근거: 본문 ⑥ "말을 할 때는 조심해서 하라는 교훈이 담긴 속담." ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
질문 3 · 여러분 고향의 말 관련 속담 :: Q3. What speech-related proverbs are there in your hometown? :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
네팔에도 말과 관련된 속담이 많이 있습니다. :: In Nepal too there are many proverbs related to speech. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
낮말은 새가 듣고 밤말은 쥐가 듣는다. :: Daytime words are heard by birds, nighttime words by mice. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
속담 = 오랜 경험 → 인생 교훈을 간결하게 표현, 한국인의 사고방식·행동 양식 반영. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
분류: ① 말 중시 (가는 말 고와야…/말 한마디에 천 냥 빚…/말이 씨가 된다) ② 말조심 (발 없는 말…/호랑이도 제 말…/낮말은 새가…) ③ 바른 말 (입은 비뚤어져도…/아 다르고 어 다르다). ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
한국인이 말 관련 속담이 많은 이유 = 전통적으로 말의 가치를 중시. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
말 한마디에 천 냥 빚도 갚는다. :: One word can repay even a thousand-nyang debt (a kind word can solve a big problem). :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
입은 비뚤어져도 말은 바로 해라. :: Even if your mouth is crooked, speak straight (always speak the truth/rightly). :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
네팔 속담과 공통점: 대부분 "말의 힘과 책임"을 강조 — 한국·네팔 모두 말조심·정직을 중시. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
2️⃣ 동형-기 마련이다 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
교육 제도 설명하는 글 쓰기 :: Writing an explanatory text about the education system :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
2019학년도 대학수학능력시험 인천광역시교육청(25지구) 제12시험장 (인천여자고등학교) :: 2019 School-Year College Scholastic Ability Test (Suneung) — Incheon Metropolitan Office of Education (District 25), Test Site No. 12 (Incheon Girls' High School) :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
여러분은 한국의 교육 제도에 대해서 무엇을 알고 있어요? ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
다음을 보고 어떻게 생각하는지 이야기해 보세요 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
국립 / 공립 학교 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
대안 학교에서는 학교 교육의 문제를 해결하기 위해서 자율적인 교육 프로그램을 운영한다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
사립 학교는 경쟁이 심해서 입학하기 쉽지 않다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
국립 또는 공립 학교는 국가나 지방 공공 단체가 운영해서 학비가 싸다 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
공교육은 국가의 제도 속에서 교육이 이루어진다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
공교육을 보충하기 위해서 학교 밖에서 사교육이 이루어진다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
자식에 대한 학부모들의 교육열이 점점 높아지고 있다 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
주입식 교육에서는 정보 지식을 암기하는 수업이 이루어진다 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
창의 교육에서는 새롭고 흥미로운 생각을 나누는 수업이 이루어진다 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
인성 교육에서는 사람으 마음, 성격을 키우는 수업0 이루어진다. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
여러분은 다음에 대해서 어떻게 생각하세요? ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
교육에 대한 생각을 이야기해 보세요. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
한국은 입시 경쟁도 치열하고 교육열도 높은 것 같아요 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
주입식 교육 / 창의 교육 .인성 교육 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
예전에는 학교에서 대부분 지식 중심의 주입식 교육이 이루어졌는데 점점 창의 교육이 중요해지는 것 같아요 ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
개인의 입시를 위한 교육도 필요하지만 우리 사회를 생각하면 인성 교육이 더 강화되어야 할 것 같아요. ::  :: NEED[ne,bn,ru,he,ms,vi,id,si,pt,fr,ta]
대안 학교 / 사립 학교 / 국립·공립 학교 :: Alternative school / Private school / National·Public school :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
교육열 / 사교육 / 공교육 :: Educational enthusiasm / Private education / Public education :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
자식에 대한 학부모들의 교육열이 점점 높아지고 있다. :: Parents' educational zeal for their children is gradually rising. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
주입식 교육 / 창의 교육 / 인성 교육 :: Rote (cramming) education / Creative education / Character education :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
주입식 교육에서는 정보·지식을 암기하는 수업이 이루어진다. :: In rote education, classes that memorize information and knowledge take place. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
창의 교육에서는 새롭고 흥미로운 생각을 나누는 수업이 이루어진다. :: In creative education, classes that share new and interesting ideas take place. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
인성 교육에서는 사람의 마음, 성격을 키우는 수업이 이루어진다. :: In character education, classes that nurture a person's heart and personality take place. :: NEED[bn,ru,he,ms,vi,id,si,pt,fr,ta]
